Risk ID,Technology,Context,Risk Title,Risk Category,Risk Description,Potential Impact
BR-SQL-037,SQL,Used as a query language for relational database management,Data Classification Gaps,Compliance,"Lack of proper data classification and labeling in SQL databases makes it difficult to apply appropriate security controls and comply with data protection regulations.","Classification gaps can result in inadequate protection, compliance violations, regulatory fines, data breaches, and inability to demonstrate due diligence."
BR-SQL-038,SQL,Used as a query language for relational database management,Cross-Border Data Transfer Issues,Compliance,"SQL database replication or backups across geographic boundaries may violate data sovereignty and residency requirements in various jurisdictions.","Transfer violations can result in regulatory fines, contract breaches, loss of business licenses, legal action, and market access restrictions."
BR-SQL-039,SQL,Used as a query language for relational database management,Maintenance Window Constraints,Availability,"Required maintenance windows for SQL Server updates, index rebuilds, or statistics updates can impact application availability and business operations.","Maintenance downtime can disrupt business operations, impact customer experience, violate SLAs, cause revenue loss, and require business process workarounds."
BR-SQL-040,SQL,Used as a query language for relational database management,Resource Governor Misconfiguration,Availability,"Improper configuration of SQL Server Resource Governor can allow resource-intensive queries to monopolize server resources, impacting availability for other workloads.","Resource monopolization can cause application timeouts, degraded performance, user complaints, business disruption, and require emergency interventions."
BR-SQL-041,SQL,Used as a query language for relational database management,Storage Capacity Exhaustion,Availability,"Running out of disk space for SQL databases, transaction logs, or TempDB can cause complete database unavailability and potential data loss.","Storage exhaustion can cause immediate outages, transaction failures, data loss, business disruption, and require emergency storage expansion."
BR-SQL-042,SQL,Used as a query language for relational database management,Licensing Compliance Risks,Availability,"Exceeding SQL Server licensing limits or using unlicensed features can result in compliance issues and potential service disruption during audits.","Licensing violations can result in substantial fines, forced license purchases, service disruption, legal action, and reputational damage."
BR-SQL-043,SQL,Used as a query language for relational database management,Query Timeout Configurations,Availability,"Inappropriate query timeout settings can either allow runaway queries to consume resources indefinitely or cause legitimate long-running queries to fail.","Timeout issues can cause application errors, incomplete operations, user frustration, business process failures, and difficult troubleshooting."
BR-SQL-044,SQL,Used as a query language for relational database management,Stored Procedure Complexity,Maintainability,"Overly complex stored procedures with poor structure, lack of comments, and embedded business logic become difficult to maintain, test, and modify.","Complexity can slow development, increase defect rates, raise maintenance costs, complicate troubleshooting, and create knowledge dependencies."
BR-SQL-045,SQL,Used as a query language for relational database management,Schema Design Technical Debt,Maintainability,"Accumulated schema design compromises, denormalization for performance, and workarounds create technical debt that increases maintenance complexity over time.","Technical debt can slow feature development, increase bug rates, raise costs, complicate changes, reduce agility, and hinder innovation."
BR-SQL-046,SQL,Used as a query language for relational database management,Dependency Management Challenges,Maintainability,"Complex dependencies between SQL objects (views, stored procedures, functions) make impact analysis difficult and increase the risk of breaking changes.","Dependency complexity can cause unexpected failures, extend change cycles, increase testing burden, and raise the risk of production incidents."
BR-SQL-047,SQL,Used as a query language for relational database management,Version Upgrade Complexity,Maintainability,"SQL Server version upgrades can introduce breaking changes, deprecated features, or compatibility issues requiring significant testing and code modifications.","Upgrade complexity can delay modernization, increase costs, extend testing cycles, introduce bugs, and create extended support obligations."
BR-SQL-048,SQL,Used as a query language for relational database management,Documentation Deficiencies,Maintainability,"Lack of comprehensive documentation for SQL schemas, stored procedures, and business rules increases maintenance difficulty and knowledge transfer challenges.","Documentation gaps can extend troubleshooting times, increase onboarding costs, raise error rates, complicate compliance, and create operational risk."
BR-SQL-049,SQL,Used as a query language for relational database management,ORM Impedance Mismatch,Interoperability,"Misalignment between object-relational mapping (ORM) frameworks and SQL database design can cause performance issues, inefficient queries, and data access problems.","ORM issues can cause performance degradation, increased development complexity, difficult troubleshooting, and suboptimal database utilization."
BR-SQL-050,SQL,Used as a query language for relational database management,Cross-Platform SQL Dialect Differences,Interoperability,"SQL dialect differences between database platforms (SQL Server, Oracle, PostgreSQL, MySQL) can complicate multi-database support and migrations.","Dialect differences can increase development costs, complicate migrations, limit platform flexibility, require code duplication, and extend project timelines."
BR-SQL-051,SQL,Used as a query language for relational database management,API Integration Challenges,Interoperability,"Exposing SQL databases through APIs without proper abstraction layers can create tight coupling, security vulnerabilities, and performance issues.","Integration challenges can create security risks, performance bottlenecks, maintenance difficulties, and limit architectural flexibility."
BR-SQL-052,SQL,Used as a query language for relational database management,Data Type Compatibility Issues,Interoperability,"Data type mismatches between SQL databases and consuming applications or integration platforms can cause data loss, conversion errors, or unexpected behavior.","Type compatibility issues can cause data corruption, application errors, integration failures, increased development effort, and data quality problems."
BR-SQL-053,SQL,Used as a query language for relational database management,Legacy System Integration Limitations,Interoperability,"Integrating modern SQL databases with legacy systems may require outdated protocols, drivers, or middleware that introduce security and performance risks.","Legacy integration can create security vulnerabilities, performance bottlenecks, maintenance challenges, increased costs, and limit modernization efforts."
