Risk ID,Technology,Context,Risk Title,Risk Category,Risk Description,Potential Impact
BR-AIML-074,AIML,"AI/ML rate limiting and quota management",API Rate Limiting and Quota Exhaustion,Availability,"ML APIs may implement rate limiting or quotas that can be exhausted during high-traffic periods, causing request rejections and service unavailability for legitimate users.","Rate limiting can cause service degradation, failed requests, customer impact, and inability to meet business demand. Organizations may face revenue loss and customer dissatisfaction during critical periods."
BR-AIML-075,AIML,"AI/ML network connectivity and latency",Network Connectivity Issues,Availability,"Network failures, latency spikes, or connectivity issues can prevent access to ML services, causing timeouts, failed requests, and service unavailability.","Network issues can cause service outages, poor user experience, failed transactions, and business disruption. Organizations may face customer impact and revenue loss from connectivity problems."
BR-AIML-076,AIML,"AI/ML scheduled maintenance and updates",Maintenance Window Disruptions,Availability,"Scheduled maintenance, updates, or deployments may cause service disruptions, extended downtime, or unexpected issues that impact availability beyond planned windows.","Maintenance disruptions can cause unplanned downtime, customer impact, SLA violations, and business disruption. Organizations may face customer dissatisfaction and financial consequences from extended maintenance periods."
BR-AIML-077,AIML,"AI/ML geographic redundancy",Lack of Geographic Redundancy,Availability,"ML systems deployed in single geographic regions or availability zones may experience complete outages during regional failures, lacking redundancy for business continuity.","Regional failures can cause complete service outages, extended downtime, data loss, and business disruption. Organizations may face significant financial losses and inability to serve customers during regional incidents."
BR-AIML-078,AIML,"AI/ML load balancing and traffic distribution",Load Balancing Failures,Availability,"Load balancer failures, misconfigurations, or uneven traffic distribution can cause service unavailability, overloaded instances, or degraded performance.","Load balancing issues can cause service outages, poor performance, failed requests, and customer impact. Organizations may face availability problems despite having sufficient capacity."
BR-AIML-079,AIML,"AI/ML DDoS protection",Distributed Denial of Service Attacks,Availability,"ML services may be targeted by DDoS attacks that overwhelm infrastructure with malicious traffic, causing service unavailability and business disruption.","DDoS attacks can cause complete service outages, financial losses, customer impact, and reputational damage. Organizations may face extended downtime and significant costs for mitigation and recovery."
BR-AIML-080,AIML,"AI/ML health checks and service discovery",Failed Health Checks and Service Discovery,Availability,"Inadequate health checks or service discovery mechanisms may fail to detect unhealthy instances, route traffic to failed services, or prevent automatic recovery.","Health check failures can cause traffic routing to failed instances, degraded user experience, and delayed incident detection. Organizations may face customer impact from undetected failures."
BR-AIML-081,AIML,"AI/ML code quality and technical debt",Accumulation of Technical Debt,Maintainability,"Rapid ML development without proper code quality standards, refactoring, or documentation can accumulate technical debt that increases maintenance costs and reduces system reliability.","Technical debt can slow development velocity, increase bug rates, make changes risky, raise maintenance costs, and reduce system reliability. Organizations may face increasing costs and decreasing agility over time."
BR-AIML-082,AIML,"AI/ML framework and library updates",Framework Upgrade Challenges,Maintainability,"ML frameworks and libraries frequently release breaking changes that require significant effort to upgrade, creating maintenance burden and potential compatibility issues.","Upgrade challenges can delay security patches, prevent access to new features, increase technical debt, and create compatibility issues. Organizations may face security vulnerabilities from outdated dependencies or high costs for upgrades."
BR-AIML-083,AIML,"AI/ML model versioning and management",Model Version Management Complexity,Maintainability,"Managing multiple model versions, experiments, and deployments can create operational complexity, confusion, and increased maintenance burden without proper tooling and processes.","Version management complexity can cause deployment errors, difficulty tracking changes, increased operational costs, and reduced development velocity. Organizations may struggle to maintain model quality and governance."
BR-AIML-084,AIML,"AI/ML code documentation and knowledge transfer",Inadequate Documentation,Maintainability,"Lack of comprehensive documentation for ML models, pipelines, and systems can create knowledge silos, slow onboarding, and increase maintenance difficulty when team members change.","Poor documentation can cause knowledge loss, slow development, increase onboarding time, create single points of failure, and raise maintenance costs. Organizations may face operational risks from key person dependencies."
BR-AIML-085,AIML,"AI/ML testing and validation coverage",Insufficient Test Coverage,Maintainability,"Inadequate testing of ML code, pipelines, and models can allow bugs to reach production, increase maintenance burden, and make changes risky without confidence in system behavior.","Poor test coverage can result in production bugs, increased maintenance costs, slow development velocity, and reduced confidence in changes. Organizations may face higher defect rates and costly production incidents."
BR-AIML-086,AIML,"AI/ML code modularity and reusability",Monolithic and Tightly Coupled Code,Maintainability,"ML code with poor modularity, tight coupling, or lack of reusability can make maintenance difficult, prevent code reuse, and increase the cost of changes.","Poor code structure can slow development, increase maintenance costs, make testing difficult, and reduce code quality. Organizations may face increasing costs and decreasing agility as systems grow."
BR-AIML-087,AIML,"AI/ML dependency management",Dependency Hell and Conflicts,Maintainability,"Complex dependency trees, version conflicts, or incompatible library versions can create maintenance challenges, prevent upgrades, and cause deployment issues.","Dependency issues can prevent upgrades, cause deployment failures, create security vulnerabilities, and increase maintenance burden. Organizations may struggle to maintain current dependencies or resolve conflicts."
BR-AIML-088,AIML,"AI/ML experiment tracking and reproducibility",Lack of Experiment Reproducibility,Maintainability,"Inability to reproduce ML experiments, model training, or results due to poor tracking, missing dependencies, or undocumented configurations can hinder maintenance and debugging.","Poor reproducibility can prevent debugging, make validation impossible, cause compliance issues, and waste development time. Organizations may be unable to verify results or meet regulatory requirements."
BR-AIML-089,AIML,"AI/ML code review and quality gates",Inadequate Code Review Processes,Maintainability,"Lack of rigorous code review, quality gates, or peer review processes can allow poor quality code, bugs, or security vulnerabilities to enter production, increasing maintenance burden.","Poor code review can result in production bugs, security vulnerabilities, technical debt, and reduced code quality. Organizations may face higher defect rates and increased maintenance costs."
BR-AIML-090,AIML,"AI/ML refactoring and modernization",Difficulty Refactoring Legacy Systems,Maintainability,"Legacy ML systems with outdated frameworks, poor architecture, or accumulated technical debt can be difficult and risky to refactor, preventing modernization and improvements.","Refactoring challenges can trap organizations in legacy systems, prevent modernization, increase maintenance costs, and create competitive disadvantage. Organizations may face increasing costs and decreasing capabilities over time."
BR-AIML-091,AIML,"AI/ML integration with external systems",API Integration Incompatibilities,Interoperability,"ML systems may face integration challenges with external APIs, services, or systems due to incompatible data formats, protocols, or authentication mechanisms.","Integration issues can prevent system functionality, cause data flow failures, delay projects, and increase development costs. Organizations may be unable to leverage external services or integrate with partner systems."
BR-AIML-092,AIML,"AI/ML data format and schema compatibility",Data Format Incompatibilities,Interoperability,"Incompatible data formats, schemas, or encodings between ML systems and integrated services can cause data transformation errors, integration failures, or data loss.","Format incompatibilities can cause integration failures, data loss, incorrect transformations, and business process failures. Organizations may face costly data mapping efforts and integration delays."
BR-AIML-093,AIML,"AI/ML model serving standards",Lack of Standardized Model Serving,Interoperability,"Absence of standardized model serving formats or protocols can create vendor lock-in, prevent model portability, and complicate integration with different serving platforms.","Lack of standards can create vendor lock-in, prevent model portability, increase migration costs, and limit flexibility. Organizations may face high switching costs and reduced negotiating power with vendors."
BR-AIML-094,AIML,"AI/ML cross-platform compatibility",Platform-Specific Dependencies,Interoperability,"ML models or code with platform-specific dependencies may not work across different operating systems, cloud providers, or hardware platforms, limiting portability.","Platform dependencies can prevent deployment flexibility, create vendor lock-in, increase migration costs, and limit disaster recovery options. Organizations may face constraints in infrastructure choices."
BR-AIML-095,AIML,"AI/ML legacy system integration",Legacy System Integration Challenges,Interoperability,"Integrating modern ML systems with legacy applications, databases, or infrastructure can face technical challenges, compatibility issues, or architectural mismatches.","Legacy integration challenges can delay projects, increase costs, require workarounds, and limit functionality. Organizations may struggle to modernize while maintaining existing systems."
BR-AIML-096,AIML,"AI/ML microservices communication",Service Communication Protocol Mismatches,Interoperability,"ML microservices using different communication protocols, message formats, or service discovery mechanisms may face integration challenges and interoperability issues.","Protocol mismatches can cause integration failures, increased complexity, performance issues, and maintenance burden. Organizations may face architectural challenges and increased development costs."
BR-AIML-097,AIML,"AI/ML model exchange and portability",Model Format Incompatibilities,Interoperability,"Different ML frameworks use incompatible model formats, preventing easy model exchange, transfer, or deployment across different platforms without conversion.","Format incompatibilities can prevent model portability, create vendor lock-in, require costly conversions, and limit deployment options. Organizations may face constraints in framework choices and deployment flexibility."
BR-AIML-098,AIML,"AI/ML authentication and authorization integration",Identity Provider Integration Issues,Interoperability,"ML systems may face challenges integrating with enterprise identity providers, SSO systems, or authorization frameworks, creating authentication and access control issues.","Identity integration issues can prevent enterprise adoption, create security gaps, complicate access management, and increase operational burden. Organizations may face security risks and user experience problems."
BR-AIML-099,AIML,"AI/ML monitoring and observability integration",Monitoring Tool Integration Gaps,Interoperability,"ML systems may lack integration with enterprise monitoring, logging, or observability tools, creating visibility gaps and operational challenges.","Monitoring gaps can delay incident detection, complicate troubleshooting, prevent proactive management, and increase operational risk. Organizations may lack visibility into ML system health and performance."
BR-AIML-100,AIML,"AI/ML cloud provider portability",Cloud Provider Lock-In,Interoperability,"ML systems built on cloud-specific services, APIs, or features may be difficult to migrate to other providers, creating vendor lock-in and reducing flexibility.","Cloud lock-in can limit negotiating power, increase costs, prevent multi-cloud strategies, and create migration barriers. Organizations may face high switching costs and reduced flexibility in infrastructure decisions."
BR-AIML-101,AIML,"AI/ML model interpretability requirements",Black Box Model Opacity,Compliance,"Complex deep learning models may function as black boxes without interpretability, making it difficult to explain decisions, debug issues, or meet regulatory requirements for transparency.","Model opacity can prevent regulatory approval, create legal liability, make debugging impossible, reduce trust, and limit deployment in regulated industries. Organizations may be unable to use advanced models in critical applications."
BR-AIML-102,AIML,"AI/ML fairness testing and validation",Inadequate Fairness Testing,Compliance,"Lack of comprehensive fairness testing, bias detection, or disparate impact analysis can allow discriminatory models to reach production, creating legal and ethical risks.","Fairness failures can result in discrimination, legal action, regulatory penalties, reputational damage, and loss of customer trust. Organizations may face class action lawsuits and regulatory sanctions."
BR-AIML-103,AIML,"AI/ML consent management",Inadequate Consent Mechanisms,Compliance,"ML systems may lack proper consent collection, management, or enforcement mechanisms for data processing, violating privacy regulations and user rights.","Consent violations can result in regulatory fines, legal action, mandatory corrective actions, and reputational damage. Organizations may face penalties for processing data without proper consent."
BR-AIML-104,AIML,"AI/ML cross-border data transfers",Illegal Cross-Border Data Transfers,Compliance,"ML systems may transfer data across borders without proper legal mechanisms (Standard Contractual Clauses, adequacy decisions), violating data protection regulations.","Transfer violations can result in regulatory fines, mandatory data localization, business disruption, and inability to operate globally. Organizations may face significant operational constraints and penalties."
BR-AIML-105,AIML,"AI/ML automated decision-making",Unlawful Automated Decision-Making,Compliance,"Fully automated decisions with legal or significant effects may violate GDPR Article 22 or similar regulations without proper safeguards, human oversight, or opt-out mechanisms.","Automated decision violations can result in regulatory fines, legal challenges, mandatory human review requirements, and operational constraints. Organizations may be unable to fully automate certain processes."
BR-AIML-106,AIML,"AI/ML data minimization principles",Data Minimization Violations,Compliance,"ML systems may collect or retain more data than necessary for stated purposes, violating data minimization principles in privacy regulations.","Minimization violations can result in regulatory fines, mandatory data deletion, increased breach risk, and reputational damage. Organizations may face penalties for excessive data collection."
BR-AIML-107,AIML,"AI/ML privacy impact assessments",Missing Privacy Impact Assessments,Compliance,"Failure to conduct required Data Protection Impact Assessments (DPIAs) or Privacy Impact Assessments (PIAs) for high-risk ML processing can violate regulatory requirements.","Missing assessments can result in regulatory fines, mandatory assessments, project delays, and inability to demonstrate compliance. Organizations may face penalties for failing to assess privacy risks."
BR-AIML-108,AIML,"AI/ML data breach notification",Breach Notification Failures,Compliance,"Failure to detect, report, or notify authorities and affected individuals of data breaches within required timeframes can compound regulatory violations.","Notification failures can result in additional fines, regulatory sanctions, legal liability, and reputational damage. Organizations may face penalties for both the breach and notification failures."
BR-AIML-109,AIML,"AI/ML children's data processing",Unlawful Processing of Children's Data,Compliance,"ML systems processing children's data may violate COPPA, GDPR, or other regulations requiring parental consent, age verification, or special protections.","Children's data violations can result in substantial fines, legal action, mandatory corrective actions, and severe reputational damage. Organizations may face heightened scrutiny and penalties for children's data mishandling."
BR-AIML-110,AIML,"AI/ML regulatory reporting requirements",Failed Regulatory Reporting,Compliance,"Failure to meet regulatory reporting requirements for AI systems, model governance, or data processing activities can result in compliance violations.","Reporting failures can result in regulatory fines, increased oversight, mandatory audits, and reputational damage. Organizations may face penalties for failing to provide required information to regulators."
BR-AIML-111,AIML,"AI/ML prompt injection attacks",Prompt Injection Vulnerabilities,Security,"Large language models and generative AI systems may be vulnerable to prompt injection attacks where malicious inputs manipulate model behavior, bypass safety controls, or extract sensitive information.","Prompt injection can enable unauthorized actions, data exfiltration, safety control bypass, and malicious content generation. Organizations may face security breaches, reputational damage, and potential harm from manipulated AI outputs."
BR-AIML-112,AIML,"AI/ML training data poisoning",Backdoor Attacks in Training Data,Security,"Attackers may inject backdoors into training data that cause models to behave maliciously when specific triggers are present, while appearing normal otherwise.","Backdoor attacks can enable targeted manipulation, security breaches, and malicious behavior that is difficult to detect. Organizations may deploy compromised models that can be exploited by attackers."
BR-AIML-113,AIML,"AI/ML membership inference attacks",Training Data Membership Inference,Security,"Attackers may determine whether specific data points were used in model training, potentially revealing sensitive information about individuals or proprietary datasets.","Membership inference can violate privacy, reveal confidential information, enable targeted attacks, and create regulatory violations. Organizations may face privacy breaches and legal liability."
BR-AIML-114,AIML,"AI/ML model watermarking and ownership",Lack of Model Watermarking,Security,"Absence of model watermarking or ownership verification mechanisms can prevent detection of model theft, unauthorized use, or intellectual property violations.","Lack of watermarking can enable model theft, prevent ownership verification, complicate legal action, and result in loss of intellectual property. Organizations may be unable to prove model ownership or detect unauthorized use."
BR-AIML-115,AIML,"AI/ML federated learning security",Federated Learning Security Risks,Security,"Federated learning systems may face security risks from malicious participants, gradient poisoning, or privacy leakage through model updates.","Federated learning attacks can compromise model quality, leak private data, enable poisoning attacks, and undermine collaborative training. Organizations may face security breaches and unreliable models."
BR-AIML-116,AIML,"AI/ML supply chain attacks",ML Supply Chain Compromise,Security,"Attackers may compromise ML supply chains through malicious pre-trained models, poisoned datasets, or backdoored libraries, affecting downstream users.","Supply chain attacks can enable widespread compromise, data breaches, and malicious behavior across multiple organizations. Organizations may unknowingly deploy compromised models or use poisoned data."
BR-AIML-117,AIML,"AI/ML differential privacy implementation",Inadequate Differential Privacy,Security,"Improper implementation of differential privacy mechanisms may provide insufficient privacy protection or degrade model utility beyond acceptable levels.","Privacy failures can enable data extraction, violate privacy guarantees, create regulatory violations, and undermine privacy protections. Organizations may face privacy breaches despite implementing privacy-preserving techniques."
BR-AIML-118,AIML,"AI/ML secure multi-party computation",Secure Computation Protocol Vulnerabilities,Security,"Secure multi-party computation protocols for privacy-preserving ML may contain implementation vulnerabilities or cryptographic weaknesses that compromise security.","Protocol vulnerabilities can enable data leakage, compromise privacy guarantees, and undermine secure computation. Organizations may face privacy breaches and loss of trust in privacy-preserving systems."
BR-AIML-119,AIML,"AI/ML homomorphic encryption performance",Homomorphic Encryption Performance Overhead,Performance,"Homomorphic encryption for privacy-preserving ML inference may introduce significant computational overhead, making real-time applications infeasible.","Performance overhead can prevent real-time use cases, increase costs, limit scalability, and make privacy-preserving techniques impractical. Organizations may face trade-offs between privacy and performance."
BR-AIML-120,AIML,"AI/ML edge device constraints",Edge Device Resource Limitations,Performance,"ML models deployed on edge devices may face severe resource constraints (memory, compute, power) that limit model complexity, accuracy, or functionality.","Edge constraints can limit model capabilities, reduce accuracy, prevent deployment of advanced models, and create user experience issues. Organizations may be unable to deliver desired functionality on edge devices."
BR-AIML-121,AIML,"AI/ML model compression and quantization",Model Compression Accuracy Loss,Performance,"Aggressive model compression, quantization, or pruning to improve performance may cause unacceptable accuracy degradation or introduce unexpected behaviors.","Compression-induced accuracy loss can reduce model utility, cause incorrect predictions, and fail to meet business requirements. Organizations may face trade-offs between performance and accuracy."
BR-AIML-122,AIML,"AI/ML real-time streaming inference",Streaming Data Processing Latency,Performance,"ML systems processing streaming data may face latency challenges in real-time feature computation, model inference, or result delivery.","Streaming latency can prevent real-time applications, reduce system utility, cause missed opportunities, and degrade user experience. Organizations may be unable to support time-sensitive use cases."
BR-AIML-123,AIML,"AI/ML batch vs. real-time trade-offs",Batch-Real-Time Architecture Misalignment,Performance,"Architectural decisions favoring batch processing may prevent real-time capabilities, while real-time focus may sacrifice batch efficiency and cost-effectiveness.","Architecture misalignment can limit use cases, increase costs, reduce flexibility, and prevent meeting diverse business requirements. Organizations may need costly re-architecture to support different processing patterns."
BR-AIML-124,AIML,"AI/ML ensemble model complexity",Ensemble Model Performance Overhead,Performance,"Ensemble models combining multiple base models may introduce significant computational overhead, latency, and resource consumption despite accuracy improvements.","Ensemble overhead can increase costs, reduce throughput, prevent real-time use, and limit scalability. Organizations may face trade-offs between accuracy gains and performance costs."
BR-AIML-125,AIML,"AI/ML hyperparameter optimization",Hyperparameter Tuning Computational Cost,Performance,"Extensive hyperparameter optimization may require prohibitive computational resources and time, delaying model development and increasing costs.","Tuning costs can delay projects, increase cloud expenses, limit experimentation, and reduce development velocity. Organizations may face budget constraints or need to accept suboptimal models."
BR-AIML-126,AIML,"AI/ML transfer learning efficiency",Transfer Learning Adaptation Challenges,Performance,"Transfer learning from pre-trained models may require extensive fine-tuning, large datasets, or significant computational resources to achieve acceptable performance on target tasks.","Transfer learning challenges can increase development time, raise costs, limit applicability, and reduce expected benefits. Organizations may not achieve anticipated efficiency gains from transfer learning."
BR-AIML-127,AIML,"AI/ML active learning efficiency",Active Learning Overhead,Performance,"Active learning strategies may introduce significant overhead in sample selection, human labeling coordination, and iterative retraining that reduces overall efficiency.","Active learning overhead can slow development, increase costs, complicate workflows, and reduce expected labeling efficiency gains. Organizations may face higher costs than anticipated."
BR-AIML-128,AIML,"AI/ML online learning systems",Online Learning Stability Issues,Reliability,"Online learning systems that continuously update models may experience stability issues, catastrophic forgetting, or performance degradation without proper safeguards.","Online learning instability can cause model degradation, unpredictable behavior, and loss of previously learned capabilities. Organizations may face unreliable models and need for frequent interventions."
BR-AIML-129,AIML,"AI/ML A/B testing and experimentation",Experiment Contamination and Interference,Reliability,"ML A/B tests may suffer from contamination, interference between experiments, or statistical issues that produce unreliable results and poor decisions.","Experiment issues can lead to incorrect conclusions, poor model selection, wasted resources, and suboptimal deployments. Organizations may make costly decisions based on flawed experiments."
BR-AIML-130,AIML,"AI/ML shadow mode deployment",Shadow Mode Validation Gaps,Reliability,"Shadow mode deployments for model validation may not accurately represent production conditions, missing issues that only appear under real traffic patterns.","Validation gaps can allow problematic models to reach production, causing customer impact and requiring emergency rollbacks. Organizations may face incidents that could have been prevented with better validation."
BR-AIML-131,AIML,"AI/ML concept drift detection",Undetected Concept Drift,Reliability,"Failure to detect concept drift where data distributions or relationships change over time can cause gradual model degradation and incorrect predictions.","Undetected drift can cause declining accuracy, poor business decisions, customer dissatisfaction, and financial losses. Organizations may continue using degraded models without awareness."
BR-AIML-132,AIML,"AI/ML data quality monitoring",Data Quality Degradation,Data Integrity,"Gradual degradation of input data quality through source changes, collection issues, or processing errors can compromise model performance without immediate detection.","Data quality issues can cause model degradation, incorrect predictions, and business impact. Organizations may face declining performance and need for data pipeline remediation."
BR-AIML-133,AIML,"AI/ML feature drift monitoring",Feature Distribution Drift,Data Integrity,"Changes in feature distributions, ranges, or relationships over time can cause model performance degradation if not monitored and addressed.","Feature drift can reduce model accuracy, cause unexpected behavior, and require model retraining. Organizations may face declining performance and need for continuous monitoring."
BR-AIML-134,AIML,"AI/ML label quality and consistency",Inconsistent Training Labels,Data Integrity,"Inconsistent, incorrect, or low-quality training labels from human annotators or automated processes can compromise model accuracy and reliability.","Label quality issues can reduce model accuracy, introduce biases, and require expensive relabeling efforts. Organizations may train unreliable models on flawed ground truth."
BR-AIML-135,AIML,"AI/ML data sampling bias",Sampling Bias in Training Data,Data Integrity,"Biased sampling of training data that doesn't represent the true population or use case distribution can cause models to perform poorly on underrepresented groups.","Sampling bias can cause poor performance on certain populations, discriminatory outcomes, and fairness issues. Organizations may face legal liability and reputational damage."
BR-AIML-136,AIML,"AI/ML imbalanced dataset handling",Class Imbalance Issues,Data Integrity,"Severely imbalanced datasets with rare positive classes may cause models to ignore minority classes, producing poor performance on important but rare cases.","Imbalance issues can cause poor minority class performance, missed critical cases, and business impact. Organizations may fail to detect important but rare events."
BR-AIML-137,AIML,"AI/ML missing data handling",Improper Missing Data Handling,Data Integrity,"Inadequate handling of missing data through improper imputation, deletion, or ignoring can introduce bias and reduce model accuracy.","Missing data issues can reduce model accuracy, introduce bias, and cause incorrect predictions. Organizations may make poor decisions based on models trained with improper missing data handling."
BR-AIML-138,AIML,"AI/ML outlier detection and handling",Outlier Contamination,Data Integrity,"Failure to properly detect and handle outliers in training data can cause models to learn from anomalies, reducing generalization and accuracy.","Outlier issues can reduce model robustness, cause overfitting, and produce unreliable predictions. Organizations may deploy models that perform poorly on typical cases."
BR-AIML-139,AIML,"AI/ML temporal data leakage",Temporal Data Leakage,Data Integrity,"Improper handling of temporal data that allows future information to leak into training can cause overly optimistic performance estimates and poor production performance.","Temporal leakage can cause models to appear accurate in training but fail in production, leading to poor business decisions and wasted development effort."
BR-AIML-140,AIML,"AI/ML target leakage prevention",Target Leakage in Features,Data Integrity,"Features that contain information about the target variable not available at prediction time can cause target leakage, producing unrealistic performance and production failures.","Target leakage can cause models to appear highly accurate but fail completely in production, wasting development resources and causing business impact."
BR-AIML-141,AIML,"AI/ML regulatory model governance",Inadequate Model Governance Framework,Compliance,"Lack of comprehensive model governance framework covering development, validation, deployment, monitoring, and retirement can create regulatory and operational risks.","Governance failures can result in regulatory violations, audit failures, operational risks, and inability to demonstrate control. Organizations may face penalties and operational restrictions."
BR-AIML-142,AIML,"AI/ML model risk management",Insufficient Model Risk Management,Compliance,"Inadequate model risk management practices for identifying, assessing, and mitigating ML model risks can create regulatory violations and operational failures.","Risk management failures can result in unmitigated risks, regulatory violations, operational losses, and inability to meet supervisory expectations. Organizations may face regulatory sanctions."
BR-AIML-143,AIML,"AI/ML model validation requirements",Inadequate Model Validation,Compliance,"Insufficient independent model validation, testing, or challenge of ML models can violate regulatory requirements and allow flawed models to reach production.","Validation failures can result in regulatory violations, deployment of flawed models, operational losses, and audit failures. Organizations may face regulatory sanctions and model performance issues."
BR-AIML-144,AIML,"AI/ML model documentation requirements",Insufficient Model Documentation,Compliance,"Inadequate documentation of model development, assumptions, limitations, and performance can violate regulatory requirements and prevent effective governance.","Documentation failures can result in regulatory violations, audit failures, inability to maintain models, and operational risks. Organizations may face penalties and operational challenges."
BR-AIML-145,AIML,"AI/ML ethical AI principles",Ethical AI Principle Violations,Compliance,"ML systems may violate ethical AI principles around fairness, transparency, accountability, or human oversight, creating reputational and regulatory risks.","Ethical violations can result in reputational damage, regulatory scrutiny, customer backlash, and potential future regulatory penalties. Organizations may face public criticism and loss of trust."
BR-AIML-146,AIML,"AI/ML algorithmic accountability",Lack of Algorithmic Accountability,Compliance,"Absence of clear accountability, ownership, and responsibility for ML model decisions and outcomes can create governance gaps and regulatory risks.","Accountability gaps can result in governance failures, regulatory violations, inability to address issues, and operational risks. Organizations may face penalties and inability to demonstrate responsible AI."
BR-AIML-147,AIML,"AI/ML human oversight requirements",Insufficient Human Oversight,Compliance,"Lack of adequate human oversight, review, or intervention capabilities for ML decisions can violate regulatory requirements and create operational risks.","Oversight failures can result in regulatory violations, poor decisions, inability to intervene, and operational losses. Organizations may face penalties and inability to meet regulatory expectations."
BR-AIML-148,AIML,"AI/ML transparency requirements",Inadequate System Transparency,Compliance,"Lack of transparency about ML system capabilities, limitations, and decision-making processes can violate regulatory requirements and user expectations.","Transparency failures can result in regulatory violations, user distrust, legal challenges, and reputational damage. Organizations may face penalties and loss of customer confidence."
BR-AIML-149,AIML,"AI/ML safety and robustness testing",Inadequate Safety Testing,Reliability,"Insufficient safety testing, adversarial testing, or robustness validation can allow unsafe ML systems to reach production, creating safety and liability risks.","Safety failures can result in physical harm, property damage, legal liability, regulatory violations, and reputational damage. Organizations may face lawsuits and regulatory sanctions."
BR-AIML-150,AIML,"AI/ML continuous monitoring and alerting",Inadequate Production Monitoring,Reliability,"Insufficient monitoring of ML model performance, data quality, and system health in production can prevent early detection of issues and allow problems to escalate.","Monitoring gaps can result in undetected failures, prolonged incidents, customer impact, and operational losses. Organizations may face extended issues and inability to maintain model quality."
